transaction_id,client_id,transaction_date,amount,transaction_type,location,device_type,is_fraud,location_type,currency
TRANS_4478,CLIENTE_384,2020-08-26 15:39:08,55.13,compra,"De (San José, Escazú) hacia (Limón, Limón)",desconocido,0,Nacional,USD
TRANS_4479,CLIENTE_2309,2020-12-13 00:14:36,2605.35,transferencia,"De (Heredia, Belén) hacia (Croacia, Zagreb)",dispositivo_sospechoso,0,Internacional,USD
TRANS_4480,CLIENTE_26,2022-09-20 00:07:41,6492.25,transferencia,"De (San José, Dota) hacia (Guanacaste, Nicoya)",cajero automático,1,Nacional,USD
TRANS_4481,CLIENTE_2067,2022-10-06 04:06:30,14257.86,retiro,"De (Guanacaste, Abangares) hacia (Cartago, La Unión)",desconocido,1,Nacional,USD
TRANS_4482,CLIENTE_149,2021-01-28 18:52:04,936.79,pago,"De (Heredia, Santo Domingo) hacia (Italia, Roma)",desconocido,0,Internacional,USD
TRANS_4483,CLIENTE_2181,2022-03-23 18:10:58,34.28,compra,"De (Puntarenas, Montes de Oro) hacia (San José, Dota)",móvil,0,Nacional,USD
TRANS_4484,CLIENTE_204,2020-07-29 17:08:28,132.65,pago,"De (Puntarenas, Buenos Aires) hacia (Cartago, Paraíso)",tableta,0,Nacional,USD
TRANS_4485,CLIENTE_349,2022-06-10 10:46:59,150.94,compra,"De (San José, La Unión) hacia (Guanacaste, Liberia)",web,0,Nacional,USD
TRANS_4486,CLIENTE_2306,2022-10-08 11:21:53,7754.29,depósito,"De (Alajuela, Grecia) hacia (Puntarenas, Puntarenas)",dispositivo_sospechoso,1,Nacional,USD
TRANS_4487,CLIENTE_1254,2023-09-21 10:09:39,231.08,compra,"De (San José, Acosta) hacia (Guanacaste, Abangares)",POS,0,Nacional,USD
TRANS_4488,CLIENTE_1932,2022-11-22 03:42:04,7593.91,depósito,"De (Cartago, Alvarado) hacia (Cartago, Turrialba)",móvil,1,Nacional,USD
TRANS_4489,CLIENTE_1008,2023-01-14 05:59:18,444.68,pago,"De (Puntarenas, Aguirre) hacia (Puntarenas, Montes de Oro)",dispositivo_sospechoso,0,Nacional,USD
TRANS_4490,CLIENTE_166,2023-05-28 19:43:18,10054.78,compra,"De (Guanacaste, Santa Cruz) hacia (República Dominicana, Santo Domingo)",desconocido,1,Internacional,USD
TRANS_4491,CLIENTE_2667,2019-06-01 16:17:22,791.71,transferencia,"De (Limón, Guápiles) hacia (San José, Pérez Zeledón)",POS,0,Nacional,USD
TRANS_4492,CLIENTE_1887,2019-10-17 21:05:37,721.6,retiro,"De (Puntarenas, Parrita) hacia (Limón, Matina)",cajero automático,0,Nacional,USD
TRANS_4493,CLIENTE_1271,2020-04-19 19:20:05,13902.62,depósito,"De (Puntarenas, Esparza) hacia (Cartago, Paraíso)",móvil,0,Nacional,USD
TRANS_4494,CLIENTE_2134,2019-09-21 11:50:51,208.89,compra,"De (Puntarenas, Parrita) hacia (Guanacaste, Tilarán)",dispositivo_sospechoso,0,Nacional,USD
TRANS_4495,CLIENTE_2955,2022-11-14 11:12:31,685.17,retiro,"De (Heredia, Barva) hacia (Guanacaste, Santa Cruz)",web,0,Nacional,USD
TRANS_4496,CLIENTE_273,2020-08-17 04:00:28,278.16,compra,"De (Puntarenas, Montes de Oro) hacia (Puntarenas, Corredores)",dispositivo_sospechoso,0,Nacional,USD
TRANS_4497,CLIENTE_2728,2021-12-11 16:01:28,3861.84,depósito,"De (Guanacaste, Tilarán) hacia (Heredia, Santa Bárbara)",móvil,0,Nacional,USD
TRANS_4498,CLIENTE_2741,2021-12-05 10:48:05,391.95,pago,"De (Alajuela, Grecia) hacia (Cartago, El Guarco)",desconocido,0,Nacional,USD
TRANS_4499,CLIENTE_887,2022-12-07 11:19:12,14104.57,transferencia,"De (San José, Vázquez de Coronado) hacia (Bulgaria, Sofía)",desconocido,1,Internacional,USD
TRANS_4500,CLIENTE_108,2023-11-12 23:21:36,176.87,retiro,"De (Cartago, Oreamuno) hacia (Limón, Limón)",desconocido,0,Nacional,USD
TRANS_4501,CLIENTE_1784,2019-04-10 06:29:03,518.82,retiro,"De (Puntarenas, Parrita) hacia (Cartago, Cartago)",dispositivo_sospechoso,0,Nacional,USD
TRANS_4502,CLIENTE_1147,2023-06-09 05:16:02,170.15,compra,"De (Puntarenas, Aguirre) hacia (San Marino, San Marino)",web,0,Internacional,USD
TRANS_4503,CLIENTE_1987,2021-02-19 22:52:49,5323.62,transferencia,"De (Guanacaste, Cañas) hacia (Heredia, Santa Bárbara)",móvil,0,Nacional,USD
TRANS_4504,CLIENTE_2208,2020-10-29 19:50:12,10066.6,depósito,"De (San José, Curridabat) hacia (Puntarenas, Golfito)",desconocido,1,Nacional,USD
TRANS_4505,CLIENTE_1115,2023-08-14 23:35:08,378.08,retiro,"De (Puntarenas, Aguirre) hacia (San José, Escazú)",dispositivo_sospechoso,0,Nacional,USD
TRANS_4506,CLIENTE_2389,2020-05-22 01:35:58,224.97,retiro,"De (Alajuela, San Ramón) hacia (Guanacaste, Abangares)",web,0,Nacional,USD
TRANS_4507,CLIENTE_1347,2023-04-16 18:20:24,687.51,retiro,"De (Limón, Matina) hacia (Alajuela, Naranjo)",cajero automático,0,Nacional,USD
TRANS_4508,CLIENTE_2665,2023-12-11 03:31:38,7374.67,pago,"De (San José, Desamparados) hacia (San José, Montes de Oca)",móvil,1,Nacional,USD
TRANS_4509,CLIENTE_86,2019-02-12 10:00:41,12006.38,pago,"De (San José, Dota) hacia (Alajuela, Naranjo)",móvil,1,Nacional,USD
TRANS_4510,CLIENTE_886,2022-03-13 02:11:15,75.89,compra,"De (Alajuela, Atenas) hacia (Alajuela, Grecia)",dispositivo_sospechoso,0,Nacional,USD
TRANS_4511,CLIENTE_806,2022-02-26 19:13:55,5183.92,compra,"De (Guanacaste, Bagaces) hacia (Chile, Santiago)",dispositivo_sospechoso,1,Internacional,USD
TRANS_4512,CLIENTE_1025,2022-03-08 22:48:04,13294.51,depósito,"De (Alajuela, Grecia) hacia (Cartago, Oreamuno)",desconocido,1,Nacional,USD
TRANS_4513,CLIENTE_2765,2021-04-29 09:14:49,837.69,pago,"De (Cartago, Turrialba) hacia (Guanacaste, Cañas)",móvil,0,Nacional,USD
TRANS_4514,CLIENTE_1601,2021-08-31 20:55:54,214.62,compra,"De (Alajuela, Naranjo) hacia (Heredia, San Rafael)",tableta,0,Nacional,USD
TRANS_4515,CLIENTE_93,2020-01-28 12:29:28,5067.94,transferencia,"De (Cartago, Cartago) hacia (Limón, Siquirres)",desconocido,0,Nacional,USD
TRANS_4516,CLIENTE_811,2023-05-07 15:32:11,12562.01,depósito,"De (Puntarenas, Aguirre) hacia (Alajuela, Guatuso)",web,0,Nacional,USD
TRANS_4517,CLIENTE_1303,2022-03-20 09:11:47,12.47,compra,"De (Heredia, Heredia) hacia (Limón, Limón)",cajero automático,0,Nacional,USD
TRANS_4518,CLIENTE_2890,2021-10-07 17:30:48,876.02,pago,"De (Heredia, Barva) hacia (Alajuela, Alajuela)",desconocido,0,Nacional,USD
TRANS_4519,CLIENTE_2640,2021-09-11 07:53:50,40.86,pago,"De (Heredia, San Isidro) hacia (San José, Puriscal)",móvil,0,Nacional,USD
TRANS_4520,CLIENTE_2032,2023-05-09 00:09:02,9547.06,transferencia,"De (Heredia, San Rafael) hacia (República Checa, Praga)",desconocido,1,Internacional,USD
TRANS_4521,CLIENTE_1308,2021-06-18 18:41:43,490.77,transferencia,"De (Cartago, Jiménez) hacia (Cartago, Cartago)",dispositivo_sospechoso,0,Nacional,USD
TRANS_4522,CLIENTE_526,2022-09-01 22:52:54,5589.14,transferencia,"De (Guanacaste, Liberia) hacia (San José, La Unión)",desconocido,1,Nacional,USD
TRANS_4523,CLIENTE_921,2021-05-25 18:20:22,19251.53,depósito,"De (Puntarenas, Esparza) hacia (Guyana, Georgetown)",móvil,0,Internacional,USD
TRANS_4524,CLIENTE_1245,2023-02-26 07:46:10,124.18,compra,"De (Puntarenas, Parrita) hacia (Limón, Siquirres)",desconocido,0,Nacional,USD
TRANS_4525,CLIENTE_1350,2023-02-25 00:33:51,13875.16,depósito,"De (Heredia, Santo Domingo) hacia (San Marino, San Marino)",móvil,0,Internacional,USD
TRANS_4526,CLIENTE_2041,2019-04-23 18:41:57,9708.14,depósito,"De (Puntarenas, Quepos) hacia (Alajuela, Los Chiles)",móvil,1,Nacional,USD
TRANS_4527,CLIENTE_1452,2023-04-16 21:42:12,428.36,pago,"De (San José, Pérez Zeledón) hacia (Alajuela, Los Chiles)",tableta,0,Nacional,USD
TRANS_4528,CLIENTE_389,2022-09-05 19:29:12,7100.73,depósito,"De (San José, Desamparados) hacia (Haití, Puerto Príncipe)",cajero automático,0,Internacional,USD
TRANS_4529,CLIENTE_1865,2022-01-19 12:18:05,563.15,pago,"De (Guanacaste, Bagaces) hacia (Colombia, Bogotá)",web,0,Internacional,USD
TRANS_4530,CLIENTE_123,2019-02-20 20:44:40,777.6,pago,"De (San José, Tarrazu) hacia (Ecuador, Quito)",cajero automático,0,Internacional,USD
TRANS_4531,CLIENTE_2482,2020-08-26 20:42:21,122.74,pago,"De (Alajuela, Grecia) hacia (Venezuela, Caracas)",web,0,Internacional,USD
TRANS_4532,CLIENTE_2412,2019-04-18 20:45:43,789.99,depósito,"De (San José, Curridabat) hacia (Guanacaste, Santa Cruz)",cajero automático,0,Nacional,USD
TRANS_4533,CLIENTE_367,2021-02-13 19:01:28,3138.87,transferencia,"De (San José, Acosta) hacia (Alajuela, Zarcero)",tableta,0,Nacional,USD
TRANS_4534,CLIENTE_1184,2022-07-09 20:30:38,2582.2,transferencia,"De (Heredia, Santa Bárbara) hacia (Heredia, Santa Bárbara)",POS,0,Nacional,USD
TRANS_4535,CLIENTE_853,2022-01-13 03:18:03,132.2,compra,"De (Puntarenas, Aguirre) hacia (Eslovenia, Liubliana)",cajero automático,0,Internacional,USD
TRANS_4536,CLIENTE_2408,2021-10-23 13:58:43,18272.41,depósito,"De (Alajuela, San Ramón) hacia (Belice, Belmopán)",POS,0,Internacional,USD
TRANS_4537,CLIENTE_1819,2019-08-14 19:54:39,720.09,pago,"De (Alajuela, Naranjo) hacia (Heredia, San Rafael)",cajero automático,0,Nacional,USD
TRANS_4538,CLIENTE_2045,2021-06-17 08:09:02,5388.27,retiro,"De (Guanacaste, Bagaces) hacia (Cartago, Paraíso)",web,1,Nacional,USD
TRANS_4539,CLIENTE_2907,2019-02-11 05:21:07,771.05,retiro,"De (San José, La Unión) hacia (Alajuela, Grecia)",POS,0,Nacional,USD
TRANS_4540,CLIENTE_2468,2020-08-09 20:53:31,8165.42,transferencia,"De (Cartago, Cartago) hacia (Puntarenas, Buenos Aires)",tableta,1,Nacional,USD
TRANS_4541,CLIENTE_2158,2023-12-05 09:28:00,514.75,pago,"De (Alajuela, Alajuela) hacia (Alajuela, San Ramón)",cajero automático,0,Nacional,USD
TRANS_4542,CLIENTE_1384,2023-08-12 04:32:45,19700.54,depósito,"De (Cartago, El Guarco) hacia (Alajuela, Upala)",dispositivo_sospechoso,0,Nacional,USD
TRANS_4543,CLIENTE_1648,2020-11-26 01:45:03,289.36,compra,"De (San José, Escazú) hacia (Guanacaste, Tilarán)",desconocido,0,Nacional,USD
TRANS_4544,CLIENTE_338,2023-06-29 01:33:22,233.9,compra,"De (Puntarenas, Osa) hacia (Puntarenas, Corredores)",cajero automático,0,Nacional,USD
TRANS_4545,CLIENTE_570,2021-06-24 08:28:21,439.02,pago,"De (San José, Acosta) hacia (Puntarenas, Parrita)",dispositivo_sospechoso,0,Nacional,USD
TRANS_4546,CLIENTE_911,2019-11-13 16:42:18,1750.93,pago,"De (San José, Dota) hacia (Puntarenas, Aguirre)",tableta,1,Nacional,USD
TRANS_4547,CLIENTE_2540,2020-09-27 21:01:49,12050.54,retiro,"De (Guanacaste, Tilarán) hacia (Alajuela, Alajuela)",POS,1,Nacional,USD
TRANS_4548,CLIENTE_1685,2021-08-20 20:36:00,359.48,retiro,"De (Puntarenas, Esparza) hacia (Granada, Saint George's)",web,0,Internacional,USD
TRANS_4549,CLIENTE_41,2020-10-22 21:01:54,1813.31,depósito,"De (Heredia, Santo Domingo) hacia (Malta, La Valeta)",dispositivo_sospechoso,1,Internacional,USD
TRANS_4550,CLIENTE_21,2019-02-28 09:28:16,9845.52,depósito,"De (Puntarenas, Aguirre) hacia (Croacia, Zagreb)",cajero automático,0,Internacional,USD
TRANS_4551,CLIENTE_1634,2021-08-09 17:15:34,128.01,retiro,"De (Puntarenas, Parrita) hacia (San José, Puriscal)",POS,0,Nacional,USD
TRANS_4552,CLIENTE_547,2023-01-15 18:33:51,232.33,compra,"De (Alajuela, Guatuso) hacia (Alajuela, Alajuela)",tableta,0,Nacional,USD
TRANS_4553,CLIENTE_2540,2021-06-02 17:41:17,727.21,retiro,"De (Puntarenas, Puntarenas) hacia (Puntarenas, Puntarenas)",cajero automático,0,Nacional,USD
TRANS_4554,CLIENTE_1748,2019-11-16 14:28:26,681.01,retiro,"De (San José, Acosta) hacia (Alajuela, Alajuela)",móvil,0,Nacional,USD
TRANS_4555,CLIENTE_2599,2023-08-18 19:54:14,9537.53,depósito,"De (Heredia, Barva) hacia (Hungría, Budapest)",dispositivo_sospechoso,0,Internacional,USD
TRANS_4556,CLIENTE_2318,2021-08-10 21:40:00,9058.54,transferencia,"De (Puntarenas, Osa) hacia (Luxemburgo, Luxemburgo)",desconocido,1,Internacional,USD
TRANS_4557,CLIENTE_2786,2022-03-04 01:53:15,4865.46,transferencia,"De (San José, Curridabat) hacia (Heredia, San Isidro)",dispositivo_sospechoso,0,Nacional,USD
TRANS_4558,CLIENTE_2111,2023-06-13 10:58:41,5782.6,depósito,"De (San José, La Unión) hacia (Puntarenas, Quepos)",POS,0,Nacional,USD
TRANS_4559,CLIENTE_2065,2020-11-26 20:49:56,111.24,compra,"De (Cartago, Cartago) hacia (Francia, París)",dispositivo_sospechoso,0,Internacional,USD
TRANS_4560,CLIENTE_2344,2019-05-01 13:19:31,11185.94,depósito,"De (Puntarenas, Golfito) hacia (San José, Alajuelita)",tableta,0,Nacional,USD
TRANS_4561,CLIENTE_1495,2022-02-25 11:10:03,5531.65,depósito,"De (Guanacaste, Nicoya) hacia (Alajuela, Alajuela)",móvil,0,Nacional,USD
TRANS_4562,CLIENTE_394,2022-05-12 02:49:56,1740.65,compra,"De (Cartago, El Guarco) hacia (Alajuela, Atenas)",dispositivo_sospechoso,1,Nacional,USD
TRANS_4563,CLIENTE_1465,2022-09-15 23:44:40,166.42,compra,"De (Guanacaste, Cañas) hacia (Cartago, Alvarado)",tableta,0,Nacional,USD
TRANS_4564,CLIENTE_618,2021-07-13 22:43:39,12305.9,retiro,"De (Puntarenas, Corredores) hacia (Puntarenas, Quepos)",móvil,1,Nacional,USD
TRANS_4565,CLIENTE_1129,2021-06-05 10:33:01,1048.75,transferencia,"De (Guanacaste, Cañas) hacia (Cartago, La Unión)",desconocido,0,Nacional,USD
TRANS_4566,CLIENTE_364,2022-10-07 09:25:24,4805.16,depósito,"De (Guanacaste, Carrillo) hacia (Portugal, Lisboa)",dispositivo_sospechoso,0,Internacional,USD
TRANS_4567,CLIENTE_1449,2022-07-10 15:26:53,795.31,retiro,"De (Guanacaste, Santa Cruz) hacia (Puntarenas, Quepos)",web,0,Nacional,USD
TRANS_4568,CLIENTE_1863,2019-03-14 11:05:07,6083.62,depósito,"De (Cartago, Paraíso) hacia (Heredia, Heredia)",tableta,0,Nacional,USD
TRANS_4569,CLIENTE_877,2021-02-18 21:19:28,484.01,pago,"De (Heredia, Heredia) hacia (Heredia, Barva)",desconocido,0,Nacional,USD
TRANS_4570,CLIENTE_478,2019-12-13 17:54:42,4601.46,transferencia,"De (Puntarenas, Parrita) hacia (Heredia, Heredia)",dispositivo_sospechoso,0,Nacional,USD
TRANS_4571,CLIENTE_2464,2019-12-04 04:51:42,9698.21,pago,"De (Cartago, Paraíso) hacia (Cartago, Jiménez)",POS,1,Nacional,USD
TRANS_4572,CLIENTE_1220,2020-11-15 08:16:44,8493.12,depósito,"De (San José, Puriscal) hacia (Puntarenas, Puntarenas)",POS,0,Nacional,USD
TRANS_4573,CLIENTE_312,2020-12-13 23:16:02,6337.67,transferencia,"De (Alajuela, Grecia) hacia (Cartago, La Unión)",desconocido,0,Nacional,USD
TRANS_4574,CLIENTE_327,2019-08-05 12:31:18,5748.55,depósito,"De (Limón, Talamanca) hacia (San José, Vázquez de Coronado)",dispositivo_sospechoso,0,Nacional,USD
TRANS_4575,CLIENTE_733,2021-07-10 00:02:17,7764.04,depósito,"De (Cartago, El Guarco) hacia (Venezuela, Caracas)",desconocido,1,Internacional,USD
TRANS_4576,CLIENTE_2346,2021-07-22 12:03:16,13489.51,retiro,"De (Puntarenas, Osa) hacia (San José, La Unión)",desconocido,1,Nacional,USD
TRANS_4577,CLIENTE_1634,2020-01-25 15:25:57,681.5,pago,"De (San José, Desamparados) hacia (Guanacaste, Carrillo)",móvil,0,Nacional,USD
TRANS_4578,CLIENTE_6,2020-12-04 00:35:51,4392.38,transferencia,"De (Puntarenas, Coto Brus) hacia (Alajuela, Guatuso)",web,0,Nacional,USD
TRANS_4579,CLIENTE_584,2022-08-23 11:51:43,252.93,compra,"De (Guanacaste, Carrillo) hacia (Alajuela, Naranjo)",dispositivo_sospechoso,0,Nacional,USD
TRANS_4580,CLIENTE_1723,2022-02-27 15:02:04,5711.55,transferencia,"De (Cartago, Oreamuno) hacia (Puntarenas, Puntarenas)",tableta,0,Nacional,USD
TRANS_4581,CLIENTE_2107,2023-12-21 14:47:08,477.37,retiro,"De (Puntarenas, Golfito) hacia (Puntarenas, Puntarenas)",cajero automático,0,Nacional,USD
TRANS_4582,CLIENTE_1147,2022-07-01 11:47:21,4447.04,transferencia,"De (Heredia, Barva) hacia (San José, Dota)",tableta,1,Nacional,USD
TRANS_4583,CLIENTE_1957,2023-11-19 17:49:25,920.58,pago,"De (Cartago, El Guarco) hacia (Puntarenas, Parrita)",web,0,Nacional,USD
TRANS_4584,CLIENTE_1681,2019-03-29 10:39:18,430.66,retiro,"De (Puntarenas, Puntarenas) hacia (Bosnia y Herzegovina, Sarajevo)",POS,0,Internacional,USD
TRANS_4585,CLIENTE_795,2022-12-04 02:02:09,326.46,pago,"De (Cartago, El Guarco) hacia (Puntarenas, Esparza)",desconocido,0,Nacional,USD
TRANS_4586,CLIENTE_2201,2023-09-16 22:52:51,4235.63,transferencia,"De (Guanacaste, Tilarán) hacia (San José, Curridabat)",POS,0,Nacional,USD
TRANS_4587,CLIENTE_2525,2019-04-22 07:29:33,5036.54,compra,"De (Alajuela, Grecia) hacia (San José, Acosta)",web,1,Nacional,USD
TRANS_4588,CLIENTE_519,2022-06-15 14:41:20,660.01,retiro,"De (Guanacaste, Tilarán) hacia (Dominica, Roseau)",desconocido,0,Internacional,USD
TRANS_4589,CLIENTE_1615,2023-05-27 07:43:43,119.26,compra,"De (Heredia, Heredia) hacia (Guanacaste, Bagaces)",POS,0,Nacional,USD
TRANS_4590,CLIENTE_1772,2019-11-20 14:06:00,995.79,pago,"De (San José, Alajuelita) hacia (Alajuela, Palmares)",tableta,0,Nacional,USD
TRANS_4591,CLIENTE_130,2019-04-24 21:59:48,236.41,compra,"De (Puntarenas, Aguirre) hacia (San José, Escazú)",POS,0,Nacional,USD
TRANS_4592,CLIENTE_318,2022-06-05 22:22:35,11574.98,retiro,"De (Puntarenas, Coto Brus) hacia (Cartago, Jiménez)",móvil,1,Nacional,USD
TRANS_4593,CLIENTE_45,2019-01-06 00:38:45,4475.57,depósito,"De (Puntarenas, Quepos) hacia (Guanacaste, Tilarán)",desconocido,0,Nacional,USD
TRANS_4594,CLIENTE_2316,2021-06-16 03:01:01,1224.0,transferencia,"De (San José, Desamparados) hacia (Limón, Limón)",dispositivo_sospechoso,0,Nacional,USD
TRANS_4595,CLIENTE_1391,2021-04-23 11:48:08,297.81,compra,"De (Cartago, Cartago) hacia (Alajuela, Los Chiles)",desconocido,0,Nacional,USD
TRANS_4596,CLIENTE_804,2022-08-04 02:57:50,222.54,compra,"De (Cartago, Cartago) hacia (Puntarenas, Corredores)",cajero automático,0,Nacional,USD
TRANS_4597,CLIENTE_1488,2023-08-26 14:00:13,164.11,pago,"De (San José, Vázquez de Coronado) hacia (Heredia, San Rafael)",POS,0,Nacional,USD
TRANS_4598,CLIENTE_2563,2023-04-03 23:08:36,3868.79,depósito,"De (Heredia, San Isidro) hacia (Heredia, Barva)",dispositivo_sospechoso,0,Nacional,USD
TRANS_4599,CLIENTE_1943,2019-01-24 17:06:42,15413.27,depósito,"De (Guanacaste, Cañas) hacia (San José, Desamparados)",POS,0,Nacional,USD
TRANS_4600,CLIENTE_1082,2022-07-23 00:22:35,212.8,pago,"De (Limón, Talamanca) hacia (San José, Pérez Zeledón)",tableta,0,Nacional,USD
TRANS_4601,CLIENTE_2929,2020-03-24 14:55:08,9903.08,depósito,"De (Guanacaste, Cañas) hacia (Limón, Siquirres)",web,0,Nacional,USD
TRANS_4602,CLIENTE_1168,2019-08-07 07:20:47,6599.82,transferencia,"De (Puntarenas, Puntarenas) hacia (Eslovaquia, Bratislava)",móvil,0,Internacional,USD
TRANS_4603,CLIENTE_1653,2021-04-22 11:12:48,11262.11,pago,"De (Puntarenas, Quepos) hacia (Puntarenas, Buenos Aires)",desconocido,1,Nacional,USD
TRANS_4604,CLIENTE_1572,2021-07-29 17:41:24,8674.44,compra,"De (Alajuela, Naranjo) hacia (San José, Desamparados)",POS,1,Nacional,USD
TRANS_4605,CLIENTE_1323,2023-07-16 06:17:21,568.7,retiro,"De (Puntarenas, Buenos Aires) hacia (Cartago, Alvarado)",dispositivo_sospechoso,0,Nacional,USD
TRANS_4606,CLIENTE_1235,2022-06-13 10:19:42,805.37,pago,"De (Alajuela, Atenas) hacia (Limón, Siquirres)",móvil,0,Nacional,USD
TRANS_4607,CLIENTE_2586,2020-12-22 02:30:51,5888.43,transferencia,"De (Heredia, Heredia) hacia (Guanacaste, Nicoya)",cajero automático,1,Nacional,USD
TRANS_4608,CLIENTE_2366,2023-04-01 12:13:45,463.04,transferencia,"De (Guanacaste, Tilarán) hacia (Limón, Limón)",dispositivo_sospechoso,0,Nacional,USD
TRANS_4609,CLIENTE_139,2019-11-16 02:30:16,3404.86,transferencia,"De (San José, Puriscal) hacia (Limón, Siquirres)",desconocido,0,Nacional,USD
TRANS_4610,CLIENTE_1231,2023-03-06 01:40:40,224.01,pago,"De (Puntarenas, Aguirre) hacia (San José, Desamparados)",móvil,0,Nacional,USD
TRANS_4611,CLIENTE_2694,2021-05-22 21:00:30,599.2,pago,"De (Limón, Guápiles) hacia (Cartago, Oreamuno)",POS,0,Nacional,USD
TRANS_4612,CLIENTE_2503,2019-10-05 19:15:55,570.11,pago,"De (Puntarenas, Osa) hacia (San José, Tarrazu)",web,0,Nacional,USD
TRANS_4613,CLIENTE_684,2020-09-15 13:44:28,1910.04,transferencia,"De (Guanacaste, Cañas) hacia (San José, La Unión)",tableta,0,Nacional,USD
TRANS_4614,CLIENTE_1782,2019-09-11 12:57:49,842.75,pago,"De (Guanacaste, Liberia) hacia (Puntarenas, Corredores)",dispositivo_sospechoso,0,Nacional,USD
TRANS_4615,CLIENTE_1513,2022-10-19 09:27:47,4752.12,transferencia,"De (Cartago, Jiménez) hacia (Alajuela, San Ramón)",tableta,0,Nacional,USD
TRANS_4616,CLIENTE_191,2022-04-14 10:08:33,14884.13,retiro,"De (Alajuela, Palmares) hacia (Guanacaste, Liberia)",web,1,Nacional,USD
TRANS_4617,CLIENTE_1047,2023-09-26 16:39:16,6794.89,transferencia,"De (Alajuela, Grecia) hacia (Moldavia, Chisináu)",móvil,0,Internacional,USD
TRANS_4618,CLIENTE_2844,2020-11-07 13:36:38,2497.44,transferencia,"De (San José, Curridabat) hacia (Puntarenas, Quepos)",dispositivo_sospechoso,1,Nacional,USD
TRANS_4619,CLIENTE_2951,2022-03-13 18:32:38,127.82,compra,"De (Puntarenas, Buenos Aires) hacia (Austria, Viena)",dispositivo_sospechoso,0,Internacional,USD
TRANS_4620,CLIENTE_2205,2021-12-20 17:23:43,1550.26,transferencia,"De (San José, Alajuelita) hacia (Heredia, Santo Domingo)",dispositivo_sospechoso,1,Nacional,USD
TRANS_4621,CLIENTE_1752,2019-12-24 07:24:38,830.85,pago,"De (San José, Montes de Oca) hacia (Alajuela, Grecia)",web,0,Nacional,USD
TRANS_4622,CLIENTE_856,2023-12-29 14:38:26,18143.92,depósito,"De (Puntarenas, Buenos Aires) hacia (Cartago, Oreamuno)",tableta,0,Nacional,USD
TRANS_4623,CLIENTE_2375,2022-06-26 23:35:54,142.75,compra,"De (Cartago, La Unión) hacia (Guanacaste, Liberia)",dispositivo_sospechoso,0,Nacional,USD
TRANS_4624,CLIENTE_104,2022-09-19 19:10:05,16394.74,depósito,"De (Guanacaste, Bagaces) hacia (Colombia, Bogotá)",desconocido,0,Internacional,USD
TRANS_4625,CLIENTE_1825,2020-08-02 02:53:15,8807.4,depósito,"De (Puntarenas, Puntarenas) hacia (Cartago, La Unión)",web,0,Nacional,USD
TRANS_4626,CLIENTE_881,2023-05-09 15:46:39,517.03,pago,"De (Puntarenas, Buenos Aires) hacia (Heredia, Heredia)",web,0,Nacional,USD
TRANS_4627,CLIENTE_2427,2019-01-11 08:54:59,184.94,compra,"De (Limón, Talamanca) hacia (Limón, Talamanca)",cajero automático,0,Nacional,USD
TRANS_4628,CLIENTE_1044,2023-08-29 19:32:29,5240.61,retiro,"De (Puntarenas, Puntarenas) hacia (San José, Pérez Zeledón)",móvil,1,Nacional,USD
TRANS_4629,CLIENTE_152,2021-07-02 17:09:04,5072.0,transferencia,"De (Alajuela, Grecia) hacia (Mónaco, Mónaco)",móvil,0,Internacional,USD
TRANS_4630,CLIENTE_2140,2019-02-28 17:26:27,463.96,retiro,"De (Alajuela, Palmares) hacia (San José, Tarrazu)",tableta,0,Nacional,USD
TRANS_4631,CLIENTE_2662,2022-01-07 19:07:18,518.12,transferencia,"De (Puntarenas, Buenos Aires) hacia (Guanacaste, Santa Cruz)",POS,0,Nacional,USD
